dataset_index,EVENT,split,source_data_path,is_overfit_selected,is_overfit_train,is_overfit_dev,is_overfit_test,Latitude,Longitude,DEPTH,Magnitude,Origin_Time(JST),n_station_rows
0,20240103034500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.16,136.723,5.0,3.7,2024/01/03 03:45:00,15
0,20240103045000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.17,136.722,6.0,3.4,2024/01/03 04:50:00,12
0,20240103053600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.203,136.72,7.0,3.7,2024/01/03 05:36:00,17
0,20240103054700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.173,136.693,7.0,3.3,2024/01/03 05:47:00,6
0,20240103063200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.172,136.728,5.0,4.3,2024/01/03 06:32:00,33
0,20240103063800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.497,137.365,13.0,3.3,2024/01/03 06:38:00,8
0,20240103065300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.167,136.737,5.0,3.0,2024/01/03 06:53:00,9
0,20240103075100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.082,136.488,6.0,4.0,2024/01/03 07:51:00,27
0,20240103083400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.36,136.995,13.0,4.0,2024/01/03 08:34:00,33
0,20240103095800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.177,136.752,0.0,3.1,2024/01/03 09:58:00,9
0,20240103105400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.373,136.872,13.0,5.6,2024/01/03 10:54:00,266
0,20240103114800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.458,137.202,12.0,4.2,2024/01/03 11:48:00,35
0,20240103115700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.432,137.1,6.0,3.7,2024/01/03 11:57:00,12
0,20240103123700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.237,136.64,5.0,4.3,2024/01/03 12:37:00,21
0,20240103125400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.647,137.607,23.0,5.0,2024/01/03 12:54:00,171
0,20240103132600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.13,136.687,6.0,3.1,2024/01/03 13:26:00,7
0,20240103134400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.563,137.38,11.0,4.1,2024/01/03 13:44:00,28
0,20240103145100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.38,136.833,10.0,3.0,2024/01/03 14:51:00,3
0,20240103145500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.113,136.61,4.0,3.4,2024/01/03 14:55:00,6
0,20240103154400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.37,136.817,8.0,3.6,2024/01/03 15:44:00,11
0,20240103160800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.388,136.857,11.0,4.2,2024/01/03 16:08:00,43
0,20240103161900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.513,137.17,10.0,3.0,2024/01/03 16:19:00,12
0,20240103172000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.222,136.642,6.0,3.5,2024/01/03 17:20:00,6
0,20240103172200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.175,136.69,4.0,3.6,2024/01/03 17:22:00,12
0,20240103175100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.175,136.733,8.0,3.1,2024/01/03 17:51:00,5
0,20240103175400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.223,136.735,10.0,3.5,2024/01/03 17:54:00,9
0,20240103184800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.322,136.803,12.0,4.8,2024/01/03 18:48:00,97
0,20240103190100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.18,136.635,3.0,3.8,2024/01/03 19:01:00,13
0,20240103190700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.462,137.132,12.0,3.6,2024/01/03 19:07:00,17
0,20240103193400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.21,136.713,5.0,3.6,2024/01/03 19:34:00,11
0,20240103194200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.17,136.737,8.0,4.1,2024/01/03 19:42:00,20
0,20240103194900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.585,137.443,14.0,4.1,2024/01/03 19:49:00,27
0,20240103204600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.218,136.837,11.0,3.0,2024/01/03 20:46:00,9
0,20240103204800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.463,137.212,12.0,3.8,2024/01/03 20:48:00,15
0,20240103205500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.113,136.595,7.0,3.7,2024/01/03 20:55:00,10
0,20240103214200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.18,136.747,6.0,3.1,2024/01/03 21:42:00,5
0,20240103215000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.383,136.867,11.0,3.3,2024/01/03 21:50:00,11
0,20240103222600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.487,137.3,11.0,3.2,2024/01/03 22:26:00,10
0,20240103233300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.32,136.983,13.0,4.2,2024/01/03 23:33:00,12
0,20240104001200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.375,136.87,12.0,3.8,2024/01/04 00:12:00,20
0,20240104003600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.46,137.127,11.0,4.9,2024/01/04 00:36:00,127
0,20240104031800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.37,136.86,9.0,3.1,2024/01/04 03:18:00,6
0,20240104032700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.502,137.295,12.0,3.3,2024/01/04 03:27:00,4
0,20240104043800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.817,137.848,18.0,4.9,2024/01/04 04:38:00,110
0,20240104051600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.162,136.698,8.0,3.6,2024/01/04 05:16:00,12
0,20240104060200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.548,137.34,8.0,3.0,2024/01/04 06:02:00,8
0,20240104074700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.205,136.668,8.0,3.3,2024/01/04 07:47:00,6
0,20240104101000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.403,137.207,13.0,4.1,2024/01/04 10:10:00,13
0,20240104105100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.225,136.628,4.0,3.6,2024/01/04 10:51:00,12
0,20240104122600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.475,137.255,11.0,3.4,2024/01/04 12:26:00,14
0,20240104154600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.502,137.287,12.0,4.4,2024/01/04 15:46:00,65
0,20240104155600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.148,136.697,7.0,3.7,2024/01/04 15:56:00,19
0,20240104171600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.712,137.525,20.0,5.0,2024/01/04 17:16:00,118
0,20240104194400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.187,136.687,4.0,3.3,2024/01/04 19:44:00,4
0,20240104202500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.518,137.185,11.0,4.1,2024/01/04 20:25:00,26
0,20240104210700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.367,136.842,9.0,3.1,2024/01/04 21:07:00,5
0,20240104213000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.157,136.663,8.0,3.4,2024/01/04 21:30:00,33
0,20240105000400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.187,136.832,12.0,4.4,2024/01/05 00:04:00,54
0,20240105000500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.183,136.84,11.0,3.8,2024/01/05 00:05:00,8
0,20240105001700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,38.662,141.507,68.0,3.7,2024/01/05 00:17:00,69
0,20240105013700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.292,136.798,11.0,3.9,2024/01/05 01:37:00,17
0,20240105052400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.355,136.853,13.0,3.4,2024/01/05 05:24:00,10
0,20240105092700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.188,136.727,4.0,4.0,2024/01/05 09:27:00,27
0,20240105093900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.408,137.213,13.0,4.2,2024/01/05 09:39:00,32
0,20240105094200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.17,136.69,10.0,3.0,2024/01/05 09:42:00,5
0,20240105095300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.172,136.695,6.0,3.9,2024/01/05 09:53:00,16
0,20240105102100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.517,137.242,12.0,3.7,2024/01/05 10:21:00,13
0,20240105114200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.382,136.822,12.0,3.1,2024/01/05 11:42:00,3
0,20240105124600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.353,136.815,15.0,3.6,2024/01/05 12:46:00,18
0,20240105133200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.17,136.747,3.0,3.5,2024/01/05 13:32:00,6
0,20240105141500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.458,137.238,14.0,4.2,2024/01/05 14:15:00,36
0,20240105153100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.422,137.07,13.0,3.8,2024/01/05 15:31:00,7
0,20240105153900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.19,136.73,6.0,3.2,2024/01/05 15:39:00,7
0,20240105174300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.142,136.723,6.0,3.5,2024/01/05 17:43:00,10
0,20240105175000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.17,136.697,6.0,3.1,2024/01/05 17:50:00,6
0,20240105191000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.463,137.138,14.0,4.1,2024/01/05 19:10:00,26
0,20240105220900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.367,136.95,14.0,4.3,2024/01/05 22:09:00,52
0,20240105234800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.51,137.312,11.0,3.7,2024/01/05 23:48:00,8
0,20240106010500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.362,136.907,12.0,3.9,2024/01/06 01:05:00,21
0,20240106015900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.362,136.725,12.0,4.6,2024/01/06 01:59:00,63
0,20240106052600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.217,136.832,12.0,5.4,2024/01/06 05:26:00,293
0,20240106053200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.193,136.837,13.0,3.5,2024/01/06 05:32:00,14
0,20240106053500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.21,136.825,14.0,3.9,2024/01/06 05:35:00,27
0,20240106065700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.34,136.958,14.0,4.4,2024/01/06 06:57:00,73
0,20240106101500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,36.63,141.012,45.0,4.2,2024/01/06 10:15:00,106
0,20240106104300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.2,136.755,6.0,3.1,2024/01/06 10:43:00,10
0,20240106131300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.165,136.747,6.0,3.1,2024/01/06 13:13:00,12
0,20240106135200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.168,136.728,6.0,3.6,2024/01/06 13:52:00,11
0,20240106150900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.458,137.142,14.0,3.6,2024/01/06 15:09:00,12
0,20240106154400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.415,136.958,12.0,3.3,2024/01/06 15:44:00,10
0,20240106182300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.375,136.928,14.0,4.0,2024/01/06 18:23:00,16
0,20240106215200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.478,137.352,13.0,3.6,2024/01/06 21:52:00,12
0,20240106232000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.172,136.645,5.0,4.3,2024/01/06 23:20:00,49
0,20240106234300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.048,137.755,0.0,3.2,2024/01/06 23:43:00,2
0,20240107005700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.163,136.652,5.0,3.3,2024/01/07 00:57:00,7
0,20240107011200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.368,136.947,13.0,3.2,2024/01/07 01:12:00,12
0,20240107051900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.477,137.258,12.0,3.7,2024/01/07 05:19:00,16
0,20240107052600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.403,137.015,13.0,3.5,2024/01/07 05:26:00,13
0,20240107065700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.26,136.818,16.0,3.2,2024/01/07 06:57:00,7
0,20240107073800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.163,136.678,5.0,3.4,2024/01/07 07:38:00,12
0,20240107133900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.363,136.99,11.0,3.2,2024/01/07 13:39:00,8
0,20240107143800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.453,137.28,14.0,4.6,2024/01/07 14:38:00,74
0,20240107152600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.212,136.718,11.0,4.5,2024/01/07 15:26:00,89
0,20240107183800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.192,136.717,4.0,3.0,2024/01/07 18:38:00,1
0,20240107213200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.378,136.917,12.0,3.1,2024/01/07 21:32:00,4
0,20240107213800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.178,136.813,12.0,4.7,2024/01/07 21:38:00,126
0,20240107213900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.367,136.948,11.0,3.6,2024/01/07 21:39:00,3
0,20240107220500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.357,137.042,15.0,3.5,2024/01/07 22:05:00,11
0,20240107234400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.368,136.852,12.0,3.9,2024/01/07 23:44:00,19
0,20240108021400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.288,137.133,13.0,3.5,2024/01/08 02:14:00,14
0,20240108025900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.38,137.1,13.0,3.8,2024/01/08 02:59:00,26
0,20240108031500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.255,136.768,9.0,3.8,2024/01/08 03:15:00,19
0,20240108094900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.348,136.807,11.0,3.4,2024/01/08 09:49:00,4
0,20240108110500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.13,136.752,4.0,3.7,2024/01/08 11:05:00,13
0,20240108131100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,40.477,140.882,5.0,3.7,2024/01/08 13:11:00,18
0,20240108214800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.135,136.635,8.0,3.1,2024/01/08 21:48:00,7
0,20240109012000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.263,136.81,11.0,3.9,2024/01/09 01:20:00,19
0,20240109131300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.167,136.693,3.0,3.8,2024/01/09 13:13:00,12
0,20240109175900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.91,137.763,27.0,6.1,2024/01/09 17:59:00,463
0,20240109185500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.87,137.775,23.0,4.3,2024/01/09 18:55:00,41
0,20240109201000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.863,137.773,24.0,4.3,2024/01/09 20:10:00,33
0,20240110060000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,40.102,140.637,6.0,3.5,2024/01/10 06:00:00,32
0,20240110144300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,40.098,140.628,6.0,4.3,2024/01/10 14:43:00,53
0,20240110175700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,40.098,140.633,6.0,3.2,2024/01/10 17:57:00,23
0,20240110200000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.37,136.962,12.0,4.1,2024/01/10 20:00:00,58
0,20240110212600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.54,137.347,10.0,3.1,2024/01/10 21:26:00,4
0,20240111004200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.317,136.98,13.0,3.4,2024/01/11 00:42:00,1
0,20240111133000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.352,136.82,8.0,3.6,2024/01/11 13:30:00,9
0,20240111163300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.39,136.863,12.0,3.6,2024/01/11 16:33:00,7
0,20240111175900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.363,137.035,14.0,3.9,2024/01/11 17:59:00,16
0,20240111191400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.397,136.878,10.0,3.3,2024/01/11 19:14:00,8
0,20240111194800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,42.738,142.47,12.0,3.7,2024/01/11 19:48:00,26
0,20240111212400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,32.137,130.062,10.0,3.4,2024/01/11 21:24:00,14
0,20240112013300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.208,136.698,2.0,3.4,2024/01/12 01:33:00,2
0,20240112160100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.162,136.728,2.0,3.6,2024/01/12 16:01:00,12
0,20240112172900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.462,137.265,13.0,4.5,2024/01/12 17:29:00,40
0,20240112211000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.167,136.75,5.0,4.5,2024/01/12 21:10:00,37
0,20240113040400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.168,136.745,5.0,4.3,2024/01/13 04:04:00,51
0,20240113041000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.36,137.038,11.0,3.4,2024/01/13 04:10:00,6
0,20240113075100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.378,136.93,12.0,3.5,2024/01/13 07:51:00,6
0,20240113155600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,43.598,144.373,0.0,4.0,2024/01/13 15:56:00,14
0,20240114000100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.182,136.833,11.0,4.3,2024/01/14 00:01:00,55
0,20240114013600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.067,140.68,9.0,4.0,2024/01/14 01:36:00,76
0,20240114024200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,36.467,141.108,43.0,3.7,2024/01/14 02:42:00,36
0,20240114041000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.417,137.018,10.0,3.3,2024/01/14 04:10:00,10
0,20240114122400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,40.1,140.638,6.0,3.8,2024/01/14 12:24:00,39
0,20240114182300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.448,137.307,15.0,3.2,2024/01/14 18:23:00,7
0,20240115004000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.162,136.725,6.0,3.1,2024/01/15 00:40:00,2
0,20240115011000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.23,136.81,7.0,3.5,2024/01/15 01:10:00,11
